Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
18457934,AngularJS Directives,Alex Vanston,"Vanston, Alex",,"=""1783280336""","=""9781783280339""",4,3.73,Packt Publishing,ebook,110,2013,2013,2014/08/05,2014/07/18,"technical, e-book, packt","technical (#27), e-book (#22), packt (#2)",read,,,,1,,,0,,,,,
6988746,Html5: Up and Running: Dive Into the Future of Web Development,Mark Pilgrim,"Pilgrim, Mark",,"=""0596806027""","=""9780596806026""",4,3.96,O'Reilly Media,Paperback,207,2010,2010,2014/01/27,2014/01/20,"technical, o-reilly","technical (#22), o-reilly (#1)",read,,,,1,,,0,,,,,
14514115,Team Geek: A Software Developer's Guide to Working Well with Others,Brian W. Fitzpatrick,"Fitzpatrick, Brian W.",Ben Collins-Sussman,"=""1449302440""","=""9781449302443""",3,3.97,O'Reilly Media,Paperback,194,2012,2012,2014/09/28,2014/09/24,"e-book, technical","e-book (#24), technical (#30)",read,,,,1,,,0,,,,,
11421730,Radio Shangri-La: What I Learned in the Happiest Kingdom on Earth,Lisa Napoli,"Napoli, Lisa",,"=""0307453049""","=""9780307453044""",4,3.47,Broadway Books,ebook,304,2011,2010,2014/08/25,2014/08/23,"on-kindle, bhutan","on-kindle (#76), bhutan (#3)",read,,,,1,,,0,,,,,
4816245,Like The Flowing River: Thoughts And Reflections,Paulo Coelho,"Coelho, Paulo",Margaret Jull Costa,"=""""","=""""",3,3.92,Harper,Paperback,232,2006,2000,2014/07/06,2014/06/30,,,read,,,,1,,,1,2014/06/30,Flipkart,Brand new,,
12268914,Damaged: The Heartbreaking True Story of a Forgotten Child,Cathy Glass,"Glass, Cathy",,"=""0007279752""","=""9780007279753""",4,4.25,HarperCollins (UK),ebook,320,2009,2007,2014/07/01,2014/06/29,on-kindle,on-kindle (#71),read,,,,1,,,0,,,,,
11323701,The Adventures of Tom Sawyer,Mark Twain,"Twain, Mark",,"=""""","=""""",4,3.92,,Kindle Edition,212,2011,1876,2011/12/28,2011/12/24,on-kindle,on-kindle (#3),read,A nice read. Brings back childhood memories when I dreamed of being a hunter and to hunt lions and tigers.,,,1,,,0,,,,,
17681631,I Hate Everyone...Starting with Me,Joan Rivers,"Rivers, Joan",,"=""1101580887""","=""9781101580882""",4,3.42,Berkley Books,ebook,256,2012,2012,2014/04/24,2014/04/20,on-kindle,on-kindle (#69),read,,,,1,,,0,,,,,
6886431,When a Tree Shook Delhi: The 1984 Carnage and its Aftermath,Manoj Mitta,"Mitta, Manoj",H.S. Phoolka,"=""8174366199""","=""9788174366191""",4,4.21,Lotus Roli,Paperback,288,2008,2007,2014/04/05,2014/03/30,on-kindle,on-kindle (#66),read,,,,1,,,1,,Amazon,Brand new,,
12030481,"The Start-up of You: Adapt to the Future, Invest in Yourself, and Transform Your Career",Reid Hoffman,"Hoffman, Reid",Ben Casnocha,"=""0307888924""","=""9780307888921""",3,3.82,Crown Business,ebook,304,2012,2012,2014/03/15,2014/03/09,on-kindle,on-kindle (#67),read,,,,1,,,0,,,,,
18679802,The Treasure of Kafur,Aroon Raman,"Raman, Aroon",,"=""9382616128""","=""9789382616122""",4,3.61,Pan Macmillan India,Paperback,400,2013,2013,2014/02/08,2014/01/20,,,read,"The story set in medieval India slowly gains momentum. The story starts very slow, that I felt like keeping the book away, but after one point, I was not able to leave the book down. I always wanted to read fantasy and historical fiction set in India in English. This is one such book.<br/><br/>The treasure of Kafur = Fantasy + Historical Fiction (set in medieval India)",,,1,,,1,2014/01/13,Goodreads,Brand new,,
19219044,10 Judgements That Changed India,Zia Mody,"Mody, Zia",,"=""""","=""9788184759532""",3,4.05,Shobhaa De Books,Kindle Edition,257,2013,2013,2014/01/25,2014/01/07,on-kindle,on-kindle (#63),read,,,,1,,,0,,,,,
13530874,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future",Chris Guillebeau,"Guillebeau, Chris",,"=""0307951545""","=""9780307951540""",2,3.86,Crown Business,ebook,304,2012,2012,2014/01/16,2014/01/05,,,read,,,,1,,,0,,,,,
13166955,"Mob Daughter: The Mafia, Sammy ""The Bull"" Gravano, and Me!",Karen Gravano,"Gravano, Karen",Lisa Pulitzer,"=""1250015200""","=""9781250015204""",3,3.49,St. Martin's Press,ebook,256,2012,2012,2014/01/20,2014/01/17,,,read,,,,1,,,0,,,,,
15755005,The Shadow Throne,Aroon Raman,"Raman, Aroon",,"=""8192398005""","=""9788192398006""",3,3.48,Pan Macmillan India,Paperback,332,2012,2012,2014/01/05,2013/12/29,,,read,,,,1,,,0,,,,,
6713575,Coders at Work: Reflections on the Craft of Programming,Peter Seibel,"Seibel, Peter",,"=""1430219483""","=""9781430219484""",4,3.94,Apress,Paperback,632,2009,2009,2013/12/07,2011/04/25,technical,technical (#21),read,,,,1,,,1,2011/05/13,,Brand new,,
6452796,Drive: The Surprising Truth About What Motivates Us,Daniel H. Pink,"Pink, Daniel H.",,"=""1594488843""","=""9781594488849""",4,3.94,Riverhead Books,Hardcover,242,2009,2009,2013/11/20,2013/11/19,on-kindle,on-kindle (#61),read,,,,1,,,0,,,,,
7674650,Culture Code,Clotaire Rapaille,"Rapaille, Clotaire",Clotaire Rapaille,"=""0767924924""","=""9780767924924""",3,3.95,Broadway Books,ebook,272,2006,2006,2013/11/15,2013/11/14,on-kindle,on-kindle (#60),read,,,,1,,,0,,,,,
16560124,Indianomix: Making Sense of Modern India,Vivek Dehejia,"Dehejia, Vivek",Rupa Subramanya,"=""""","=""9788184001211""",4,3.28,Vintage Books,Hardcover,219,2012,2012,2013/10/14,2013/10/13,,,read,,,,1,,,1,2013/07/17,Landmark,Brand new,,
13637470,Dongri To Dubai : Six Decades of The Mumbai Mafia,S. Hussain Zaidi,"Zaidi, S. Hussain",Vikram Chandra,"=""8174368949""","=""9788174368942""",3,3.93,Roli Books,Paperback,378,2012,2012,2013/09/30,2013/09/21,,,read,,,,1,,,0,,,,,
13537534,"The Calcutta Chromosome: A Novel Of Fevers, Delirium And Discovery",Amitav Ghosh,"Ghosh, Amitav",,"=""0143066552""","=""9780143066552""",4,3.47,Penguin Books,Paperback,262,2009,1996,2013/09/26,2013/07/18,,,read,,,,1,,,1,2013/07/17,Landmark,Brand new,,
694374,Count Your Chickens Before They Hatch: Theory In Management,Arindam Chaudhuri,"Chaudhuri, Arindam",,"=""8125910735""","=""9788125910732""",2,2.94,Vikas Publishing House,Paperback,228,2001,2001,2013/09/19,2013/09/19,,,read,,,,1,,,0,,,,,
12905570,Stuffed and Starved: The Hidden Battle for the World Food System - Revised and Updated,Raj Patel,"Patel, Raj",,"=""1612191274""","=""9781612191270""",5,3.93,Melville House Publishing,Paperback,418,2012,2007,2013/09/13,2013/09/13,,,read,,,,1,,,1,2013/08/30,Amazon,Brand new,,
131101,The Lady and the Monk: Four Seasons in Kyoto,Pico Iyer,"Iyer, Pico",,"=""0679738347""","=""9780679738343""",4,3.79,Vintage,Paperback,352,1992,1991,2013/09/08,2013/09/08,,,read,,,,1,,,1,2013/08/17,Hampi,Good,,
17696290,Social Responsibility: From the talks and Writing of J. Krishnamurti,Jiddu Krishnamurti,"Krishnamurti, Jiddu",,"=""8187326646""","=""""",3,4.00,Krishnamurti Foundation India,Paperback,159,2007,2007,2013/04/05,2013/03/26,,,read,,,,1,,,1,,,Brand new,,
18363042,Hampi,Devakunjari,"Devakunjari, Devakunjari",,"=""8187780428""","=""9788187780427""",4,3.78,The Director General Archaeological Survey of India,Hardcover,96,2007,2007,2013/08/20,2013/08/20,,,read,,,,1,,,1,2013/08/17,Hampi,Brand new,,
534758,How to Get Ideas,Jack Foster,"Foster, Jack",Larry Corby,"=""1576754308""","=""9781576754306""",4,3.96,Berrett-Koehler Publishers,Paperback,214,2007,1996,2013/08/11,2013/08/11,,,read,,,,1,,,0,,,,,
4925,Three Men in a Boat,Jerome K. Jerome,"Jerome, Jerome K.",,"=""0141441216""","=""9780141441214""",3,3.86,Penguin Classics,Paperback,178,2004,1889,2013/08/11,2013/05/15,,,read,,,,1,,,0,,,,,
17165024,The Hacker,Stanley  Moss,"Moss, Stanley",,"=""8172344252""","=""9788172344252""",2,3.23,Fingerprint,Paperback,232,2012,2012,2013/08/06,2013/07/18,,,read,,,,1,,,1,,,unspecified,,
15743828,What Young India Wants,Chetan Bhagat,"Bhagat, Chetan",,"=""8129120216""","=""9788129120212""",2,3.27,Rupa Publications ,Paperback,181,2012,2012,2013/07/31,2013/07/11,,,read,,,,1,,,0,,,,,
12820793,"The Oath of the Vayuputras (Shiva Trilogy, #3)",Amish Tripathi,"Tripathi, Amish",,"=""9382618341""","=""9789382618348""",4,3.80,Westland,Paperback,575,2013,2013,2013/07/26,2013/07/17,,,read,,,,1,,,1,,,unspecified,,
10553258,The Idea Hunter: How to Find the Best Ideas and Make Them Happen,Andy Boynton,"Boynton, Andy","Bill Fischer, William Bole","=""0470767766""","=""9780470767764""",4,3.78,Jossey-Bass,Hardcover,192,2011,2011,2013/07/17,2013/07/15,e-book,e-book (#15),read,,,,1,,,0,,,,,
7177530,The Bachelor of Arts,R.K. Narayan,"Narayan, R.K.",Graham Greene,"=""8185986010""","=""9788185986012""",4,3.83,Indian Thought Publications,Paperback,166,2007,1937,2013/07/15,2013/07/09,,,read,Now I understand why Narayan's books are famous. Its because you can see yourself in it.,,,1,,,1,2013/07/06,Flipkart,Brand new,,
802667,Beware of Cat: And Other Encounters of a Letter Carrier,Vincent Wyckoff,"Wyckoff, Vincent",,"=""087351582X""","=""9780873515825""",4,3.53,Borealis Books,Hardcover,204,2007,2007,2013/07/06,2013/07/03,on-kindle,on-kindle (#56),read,,,,1,,,0,,,,,
9266037,The Entrepreneur's Guide to Customer Development: A cheat sheet to The Four Steps to the Epiphany,Brant Cooper,"Cooper, Brant",Patrick Vlaskovits,"=""0982743602""","=""9780982743607""",3,4.00,Cooper-Vlaskovits,Paperback,104,2010,2010,2013/06/11,2013/06/10,e-book,e-book (#6),read,,,,1,,,0,,,,,
8137172,The Ramen King and I: How the Inventor of Instant Noodles Fixed My Love Life,A. Ras,"Ras, A.",,"=""""","=""""",4,3.53,,Kindle Edition,,,2009,2013/06/06,2013/06/09,on-kindle,on-kindle (#50),read,,,,1,,,0,,,,,
1845,Into the Wild,Jon Krakauer,"Krakauer, Jon",,"=""0385486804""","=""9780385486804""",4,3.99,Anchor Books,Paperback,207,1997,1996,2013/06/06,2013/06/05,on-kindle,on-kindle (#51),read,,,,1,,,0,,,,,
13580682,Startup: An Insider's Guide to Launching and Running a Business,Kevin Ready,"Ready, Kevin",,"=""1430242183""","=""9781430242185""",4,3.85,Apress,Paperback,155,2011,2011,2013/05/22,2013/05/19,e-book,e-book (#7),read,,,,1,,,0,,,,,
17157793,Treasure Island,Robert Louis Stevenson,"Stevenson, Robert Louis",,"=""""","=""""",3,3.84,Oxford University Press,Kindle Edition,271,2011,1883,2012/08/25,2012/08/21,on-kindle,on-kindle (#46),read,,,,1,,,0,,,,,
7001118,Crush It!: Why Now Is the Time to Cash in on Your Passion,Gary Vaynerchuk,"Vaynerchuk, Gary",,"=""0061959332""","=""9780061959332""",3,3.87,HarperStudio,ebook,160,2009,2009,2013/03/11,2013/03/02,on-kindle,on-kindle (#48),read,,,,1,,,0,,,,,
10800855,Bangalore Calling,Brinda S. Narayan,"Narayan, Brinda S.",,"=""9350092190""","=""9789350092194""",4,3.30,Hachette India,Paperback,,2011,2011,2013/01/03,2013/01/03,,,read,,,,1,,,0,,,,,
1817211,Holy Cow! An Indian Adventure,Sarah Macdonald,"Macdonald, Sarah",,"=""0553816012""","=""9780553816013""",4,3.54,Bantam,Paperback,320,2004,2002,2012/12/19,2012/12/19,,,read,"This book throws light on the issues a foreigner faces in India. The author is an Australian. She has a good sense of humour and has an eye for the details. But at times things are exaggerated a bit to be interesting.<br/><br/>When I read the part in which her Indian friend explains her about the matrimony ads in newspaper, I wouldn't control my laughter. When she explains scenes, she gives more details about those scenes, which makes the book more interesting. Personally I as an Indian feels few things could never happen in India. Like the toilet cleaner offering her a hand job etc.<br/><br/>After reading the first few chapters, I was thinking how mean the author is to say bad things about my motherland. But the later chapters turned well. Most of things stated in the book happen in India, but not all the things which she has mentioned.",,,1,,,0,,,,,
2079743,"Awakening The Mind, Lightening The Heart",Dalai Lama XIV,"XIV, Dalai Lama",,"=""8172234597""","=""9788172234591""",4,3.76,,,,,1991,2012/12/07,2012/12/07,,,read,,,,1,,,0,,,,,
149280,"Learning to See Creatively: Design, Color & Composition in Photography",Bryan Peterson,"Peterson, Bryan",,"=""0817441816""","=""9780817441814""",3,4.11,Amphoto Books,Paperback,160,2003,1988,2012/10/22,2012/10/21,on-kindle,on-kindle (#53),read,,,,1,,,0,,,,,
12553284,SCJP Sun Certified Programmer for Java 6 Study Guide,Kathy Sierra,"Sierra, Kathy",,"=""""","=""9780070264984""",5,4.29,Tata McGraw-Hill,Paperback,851,2008,2008,2011/10/22,2011/09/07,,,read,,,,1,,,0,,,,,
105580,one night @ the call center,Chetan Bhagat,"Bhagat, Chetan",,"=""8129108186""","=""9788129108180""",4,2.51,Rupa & Co,Paperback,291,2005,2005,2011/11/05,2011/10/12,,,read,Nice book...except the message part..,,,1,,,0,,,,,
11670989,100 Things Every Designer Needs to Know about People,Susan M. Weinschenk,"Weinschenk, Susan M.",,"=""0132658607""","=""9780132658607""",4,4.10,New Riders Publishing,ebook,244,2011,2011,2012/09/18,2012/09/03,"technical, e-book","technical (#13), e-book (#14)",read,,,,1,,,0,,,,,
6566333,The Zahir,Paulo Coelho,"Coelho, Paulo",,"=""""","=""""",3,3.58,Harper Collins,Kindle Edition,336,2009,2005,2012/08/04,2012/07/21,on-kindle,on-kindle (#42),read,,,,1,,,0,,,,,
10260857,My Spiritual Journey,Dalai Lama XIV,"XIV, Dalai Lama",Sofia Stril-Rever,"=""""","=""""",5,3.97,HarperCollins,Kindle Edition,307,2010,2009,2012/06/15,2012/06/12,on-kindle,on-kindle (#37),read,He is the man.Love him. Putting me in his shoes I surely won't have that much courage and stamina to fight oppression with love.,,,1,,,0,,,,,
330919,"Adolf Hitler: My Part in His Downfall (War Memoirs, #1)",Spike Milligan,"Milligan, Spike",,"=""0140035206""","=""9780140035209""",3,3.98,Penguin Books,Paperback,144,1974,1971,2012/05/11,2012/05/08,on-kindle,on-kindle (#30),read,,,,1,,,0,,,,,
11942768,Last Man in Tower,Aravind Adiga,"Adiga, Aravind",,"=""""","=""""",4,3.55,,Kindle Edition,422,,2011,2012/04/04,2012/04/02,on-kindle,on-kindle (#10),read,,,,1,,,0,,,,,
1036250,The Science Of Self Realization,A.C. Bhaktivedanta Swami Prabhupāda,"Prabhupāda, A.C. Bhaktivedanta Swami",,"=""9171494472""","=""9789171494474""",2,4.03,Bhaktivedanta Book Trust,Hardcover,340,2003,1977,2012/03/12,2012/02/28,,,read,"The book is a total mess.<br/><br/>My understanding of Hinduism and Bhagavad Gita is contradictory to the teachings of this book.<br/>The author stresses on few points all over the book. They are<br/>1) The only way to reach God is to chant the mantra.<br/>2) God exists and people who deny it are rascals.<br/>3) Spiritual leaders who claim themselves God are frauds and rascals.<br/><br/>These points are redundant all over thee book.<br/>The only good point I took from this book is ""We live in a materialistic world. We should get away from it"".",,,1,,,1,2012/02/28,University of Leicester,Brand new,,
2586708,Arthamulla Hindu Matham -- Volume I,Kannadasan,"Kannadasan, Kannadasan",,"=""""","=""""",2,4.17,,,167,1973,1973,2010/07/01,2011/05/13,thamizh,thamizh (#5),read,Didn't find it so interesting in spite of the hike given for this book..,,,1,,,1,2010/07/04,,Brand new,,
11545124,மனிதனும் மர்மங்களும் [Manithanum Marmangalum],Madhan,"Madhan, Madhan",மதன்,"=""8183681611""","=""9788183681612""",3,3.81,,Paperback,192,,2006,2010/01/01,2011/07/03,thamizh,thamizh (#3),read,,,,1,,,0,,,,,
6395190,தாலிபன் [Taliban],Pa Raghavan,"Raghavan, Pa",,"=""8183687830""","=""9788183687836""",4,4.22,Kizhakku,Paperback,256,,2009,,2011/02/11,thamizh,thamizh (#1),read,This book tells the history of Taliban. The way the author had written the story is really superb. He writes it as if he was there on the spot and witnessed each event.,,,1,,,1,,Chennai,Brand new,,
9897080,Canon PowerShot G12,Jeff    Carlson,"Carlson, Jeff",,"=""0321771613""","=""9780321771612""",3,3.50,Peachpit Press,Paperback,227,2011,2011,2012/02/21,2012/02/09,,,read,The book explains how to use Canon G12. The author concentrates on the controls of the camera not on photography.,,,1,,,0,,,,,
10204713,The Valkyries: An Encounter with Angels,Paulo Coelho,"Coelho, Paulo",,"=""0061842869""","=""9780061842863""",1,3.33,HarperOne,ebook,114,2009,1988,2012/02/05,2011/10/15,on-kindle,on-kindle (#41),read,,,,1,,,0,,,,,
43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,Robin S. Sharma,"Sharma, Robin S.",,"=""0062515675""","=""9780062515674""",5,3.86,HarperOne,Paperback,208,1999,1996,,2011/04/18,,,read,,,,1,,,0,,,,,
8379458,The Mythical Man Month: Essays on Software Engineering,Frederick P. Brooks Jr.,"Jr., Frederick P. Brooks",,"=""8177581627""","=""9788177581621""",3,4.01,,Paperback,336,,1975,2011/05/31,2011/05/13,technical,technical (#7),read,Nice read for a Programmer/Manager,,,1,,Anantha Kumaran,0,,,,,
6566332,Eleven Minutes,Paulo Coelho,"Coelho, Paulo",,"=""""","=""""",3,3.70,,Kindle Edition,273,,2003,2012/01/28,2012/01/25,on-kindle,on-kindle (#2),read,,,,1,,,0,,,,,
6365089,My Reminiscences,Rabindranath Tagore,"Tagore, Rabindranath",,"=""""","=""""",3,4.19,,Kindle Edition,,,1917,2012/01/26,2012/01/20,on-kindle,on-kindle (#7),read,,,,1,,,0,,,,,
10137616,100 Must-Read Life-Changing Books,Nick Rennison,"Rennison, Nick",,"=""1408136058""","=""9781408136058""",3,3.57,A&C Black,ebook,0,2008,2008,2011/12/25,2011/12/20,on-kindle,on-kindle (#1),read,This book lists 100 good books and gives a short introduction about each book.,,,1,,,0,,,,,
12922573,100 Most Disgusting Things On The Planet,Anna Claybourne,"Claybourne, Anna",,"=""1408124203""","=""9781408124208""",2,4.02,A&C Black,Paperback,112,2009,2010,2011/12/19,2011/12/16,,,read,,,,1,,,0,,,,,
6215862,500 Poses for Photographing Women: A Visual Sourcebook for Portrait Photographers,Michelle Perkins,"Perkins, Michelle",,"=""1584282495""","=""9781584282495""",2,3.62,Amherst Media,Paperback,126,2009,2009,2011/11/12,2011/11/12,,,read,"This book doesn't teach you to pose for a photograph. It acts as a reference, you can refer to it if you need any pose ideas.<br/><br/>If there were some explanations given to each image it would be the best one.",,,1,,,0,,,,,
11470675,I have a Dream,Rashmi Bansal,"Bansal, Rashmi",,"=""9380658384""","=""9789380658384""",2,3.70,Westland books,Paperback,341,2011,2011,2011/10/02,2011/09/16,,,read,Reading success stories is not always inspiring :-(<br/>Moreover there is a lot of Hindi content in the book...It's kind of irritating for a guy who does't know Hindi...,,,1,,,1,2011/09/16,Landmark,Brand new,,
1175481,The Alchemist,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""8172234988""","=""9788172234980""",4,3.89,,Paperback,172,2009,1988,2011/07/18,2011/07/15,,,read,The author tries a new style by giving self help books as a fable and he fails miserably..,,,1,,,0,,,,,
870949,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money -- That the Poor and Middle Class Do Not!",Robert T. Kiyosaki,"Kiyosaki, Robert T.",Sharon L. Lechter,"=""0446611093""","=""9780446611091""",4,4.10,Warner Books,Mass Market Paperback,266,1998,1997,2011/09/10,2011/08/30,,,read,"This book made me understand how wealthy I am. The understanding of asset, liability and wealth will surely make a difference in the way you think about money.",,,1,,,1,2011/08/29,Flipkart,Brand new,,
12394856,"Birds, Beasts, and Bandits: 14 Days with Veerappan",Krupakar,"Krupakar, Krupakar","Senani, S.R. Ramakrishna","=""0143415107""","=""9780143415107""",3,4.07,Penguin Group,Paperback,178,2011,2011,2011/08/31,2011/08/18,,,read,"Nice read. The author boosts himself a little bit here and there. It was interesting to read that Veerappan was a good dancer, had chance to get into hollywood etc.<br/><br/>Overall the book is a good read. I would prefer you to read a little bit of Veerappan before starting the book if you had not heard about him before.",,,1,,,1,2011/08/26,Flipkart,Brand new,,
